Gene,Description,exo_K_I_normalized_values,exo_K_II_normalized_values,exo_K_III_normalized_values,exo_C_I_normalized_values,exo_C_II_normalized_values,exo_C_III_normalized_values,average_K,st_deviation_K,average_C,st_deviation_C
Flii,Protein flightless-1 homolog,0.7603263597815197,0.24488100018301628,0.3905395416324942,0.12690688573658085,0.21628047098829442,0.20618663593817999,0.46524896719901004,0.2169594484141629,0.1831246642210184,0.03996498750822357
Rpf2,Ribosome production factor 2 homolog,,1.1437004648138749,,0.9282342457474542,,,1.1437004648138749,0.0,0.9282342457474542,0.0
Cog8,Conserved oligomeric Golgi complex subunit 8,1.354581842332647,0.9743240182878474,,1.081908227624968,1.0516320172289495,,1.1644529303102473,0.1901289120223998,1.0667701224269588,0.015138105198009288
Wdr12,Ribosome biogenesis protein WDR12,,,,,,,,,,
Fads3,Fatty acid desaturase 3,1.2034375478952735,,1.175649536617633,,,,1.189543542256453,0.013894005638820262,,
Tacc2,Isoform 3 of Transforming acidic coiled-coil-containing protein 2,,,,,,,,,,
Rnase4,Ribonuclease 4,,,1.21130393164969,1.1065168521252562,,1.308480009598879,1.21130393164969,0.0,1.2074984308620675,0.10098157873681135
Rpl38,Large ribosomal subunit protein eL38,51.47911363479868,37.89383047981185,27.73027635131364,41.98400127958239,38.545008485332076,39.614059576276446,39.03440682197473,9.728908944432515,40.04768978039697,1.4370558386670516
Lancl2,LanC-like protein 2,0.7492389232809344,0.45129719016323067,0.8625436095621878,0.30067198424191205,0.7874506563400622,0.35951876563850393,0.6876932410021177,0.17343934121663312,0.48254713540682603,0.21693371296058442
Herpud1,Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein,0.07626607337611423,0.5286827019337053,0.16829611389891802,0.774058359822534,0.12311159815032477,0.6674563318521316,0.2577482964029125,0.19522887621951193,0.5215420966083301,0.2850744284895573
Sars2,"Serine--tRNA ligase, mitochondrial",,0.8801019359832393,,0.7434359145017001,,,0.8801019359832393,0.0,0.7434359145017001,0.0
Cpn1,Carboxypeptidase N catalytic chain,,,,,,,,,,
Pigb,GPI mannosyltransferase 3,,0.6408261441803239,0.84247466864594,0.7477481097364638,0.9564842108604527,0.8493479723783205,0.741650406413132,0.10082426223280805,0.8511934309917456,0.0852261472641326
Rcl1,RNA 3'-terminal phosphate cyclase-like protein,,,,0.8912651803041599,,1.226088882934508,,,1.058677031619334,0.16741185131517405
Sh3bgrl,Adapter Sh3bgrl,1.3053856777306139,2.3372037138766903,2.857972714889296,1.6556283198171733,1.6215103245513012,2.8181495136969583,2.166854035498867,0.6451851861705364,2.0317627193551444,0.556233854978663
Tdp2,Tyrosyl-DNA phosphodiesterase 2,,,,1.536922796214392,1.4447418666952485,,,,1.4908323314548202,0.0460904647595718
Ddx20,Probable ATP-dependent RNA helicase DDX20,0.7506362991197264,0.6137220570937637,0.690488910447249,,,0.2698525263882254,0.684949088886913,0.05603210171902202,0.2698525263882254,0.0
Tuba8,Tubulin alpha-8 chain,1.6057020836248697,1.5932194560382102,1.673084594241837,1.5530549464292769,1.6319186832891353,1.6304140333151926,1.6240020446349723,0.03507873529456806,1.6051292210112014,0.036827195999797835
Ube2j1,Ubiquitin-conjugating enzyme E2 J1,1.5083670127343118,0.3047446906798375,0.14154644062767727,0.5864143337258494,1.3199318771566246,0.363380147542337,0.6515527146806088,0.6095115384289109,0.7565754528082703,0.40862689395303525
Klf13,Krueppel-like factor 13,,1.495643323959579,1.6108015426438727,1.4170940689114677,,,1.553222433301726,0.05757910934214683,1.4170940689114677,0.0
Psmg1,Proteasome assembly chaperone 1,0.6622358679789694,0.297365769802452,0.440879159744931,0.028262343201012317,0.1782556850061607,0.2442298585450925,0.46682693250878415,0.1500833375592569,0.1502492955840885,0.09036503862047329
Gnpnat1,Glucosamine 6-phosphate N-acetyltransferase,2.3263482588888076,4.304972441370243,2.873373156972319,5.537919110793598,4.862046224177345,3.989540035661064,3.16823128574379,0.8342439295362166,4.7965017902106695,0.6338198980231313
Pdk2,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial",,0.2656430040101572,1.3452188010519766,0.47424990635527975,,,0.8054309025310669,0.5397878985209097,0.47424990635527975,0.0
Sh3glb1,Endophilin-B1,0.8968892505791857,0.8658044866593522,1.0008733003819406,0.9965286773450771,0.9265496609207797,,0.9211890125401595,0.05775670196970976,0.9615391691329285,0.03498950821214869
Prelp,Prolargin,0.10507995317647004,0.3979566330251793,0.18733234987153077,0.30296630815254766,0.3201835376805324,0.6678330102309076,0.23012297869106005,0.1233354932312103,0.4303276186879959,0.16808869981276486
Myg1,MYG1 exonuclease,1.580079925411094,2.2833448029269996,1.9184841030920983,4.045798494003621,2.1152205170054947,2.6169692364500934,1.927302943810064,0.28717439643367937,2.925996082486403,0.8178859027989605
Serpini2,Serpin I2,13.499601428028813,19.64518129115825,15.817557820930302,21.022081614010236,15.854075545912629,17.282025201746652,16.320780180039122,2.5340300604052017,18.05272745388984,2.1790759740567953
Uchl3,Ubiquitin carboxyl-terminal hydrolase isozyme L3,3.091893259899467,3.807205888200312,2.9961803615915015,2.9831482138898697,3.0628226083109324,3.730264548887053,3.298426503230427,0.36187713076252714,3.258745123695952,0.3349974413146074
Ybx3,Isoform 2 of Y-box-binding protein 3,6.131538884853653,9.294897121961519,7.382342426683826,11.113782219250512,7.830192519596017,9.085011931086322,7.6029261444996665,1.3008206938938303,9.342995556644283,1.3528752078964505
Ybx3,Y-box-binding protein 3,,0.8705502026722779,,1.060765967785441,,,0.8705502026722779,0.0,1.060765967785441,0.0
Ap3m1,AP-3 complex subunit mu-1,0.06479730720278262,0.420216760614639,0.19297274952554197,0.583926874140365,0.21800716608063814,0.015540449143770028,0.22599560578098787,0.1469662744585677,0.2724914964549244,0.23521931428966922
Iqgap1,Ras GTPase-activating-like protein IQGAP1,3.8882600494001562,3.7274424486306095,3.639710275982379,5.121114107476587,4.163119659067791,4.227500222143867,3.7518042580043818,0.10292188229746574,4.503911329562748,0.4372189886269182
Mrpl39,Large ribosomal subunit protein mL39,0.1269140756017868,0.10714820143333101,0.4232503228370463,0.0855352506763463,0.36561260365068726,,0.21910419995738803,0.14457847248814557,0.2255739271635168,0.14003867648717047
Cyp39a1,24-hydroxycholesterol 7-alpha-hydroxylase,3.6559579776588675,4.6998079019772465,3.678169117187493,3.897043165330758,3.93213986799705,3.5760211078312607,4.011311665607869,0.48692479522056814,3.8017347137196897,0.16024547533264763
Stx6,Isoform 2 of Syntaxin-6,,,,,,,,,,
Ndufaf3,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3,1.985410960881917,2.372742798672175,2.094752546600733,2.0292330441686866,1.8398770660752513,2.7850941829354543,2.150968768718275,0.16304740795930356,2.218068097726464,0.4083322646983338
Slc30a7,Zinc transporter 7,1.003692697817197,0.827067711323465,1.2387670804361801,0.8321514035112483,0.9251316566245369,1.0182693703185557,1.0231758298589473,0.16863923418067955,0.9251841434847803,0.07598235083787273
Mbnl1,Muscleblind-like protein 1,0.9940903757432791,1.366064825392681,1.5289486233960599,0.8919018061342888,1.275895951073383,0.6627025582160446,1.2963679415106732,0.22384753440336333,0.9435001051412387,0.25298000264353104
Hyou1,Hypoxia up-regulated protein 1,52.88361545731795,69.49089466031714,59.70380834465756,77.51343479144334,68.16713232931677,62.48011406107206,60.69277282076422,6.815862316823554,69.38689372727738,6.197636455215214
Habp4,Intracellular hyaluronan-binding protein 4,,,1.2420790215424213,1.325179963075702,,1.089180393028491,1.2420790215424213,0.0,1.2071801780520963,0.11799978502360553
Adrm1,Proteasomal ubiquitin receptor ADRM1,2.9195038716040167,5.038124110379333,5.067838160471357,4.5682625518566615,2.3907801924477092,4.655982308050113,4.341822047484903,1.005803982319307,3.8716750174514947,1.0477629505916892
Aatf,Isoform 2 of Protein AATF,,0.7433941778337383,,0.5107476878063156,0.5948819235152162,,0.7433941778337383,0.0,0.5528148056607659,0.042067117854450276
Nudt5,ADP-sugar pyrophosphatase,0.2647727070797265,0.3891091946752812,0.1391797965926185,0.07613363406017322,0.06517393006712913,0.36530461280627274,0.26435389944920873,0.10203367926446005,0.16887072564452502,0.13897177842283773
Cnot9,CCR4-NOT transcription complex subunit 9,,,,,,,,,,
Hip1r,Huntingtin-interacting protein 1-related protein,0.2556686346765112,0.00944476393346835,0.149686253995135,0.07094011095118825,0.36272352561311844,0.03541430053465736,0.1382665508683715,0.10084428870144052,0.15635931236632136,0.14664051778223958
Hmgn5,High mobility group nucleosome-binding domain-containing protein 5,0.1407242959255977,0.6567699112089169,0.6442073837780795,0.13760032630384492,0.42275655581021054,0.32067095775579635,0.4805671969708647,0.24035994163893726,0.29367594662328395,0.11796911114385018
Gltp,Glycolipid transfer protein,1.4724089906508426,3.7888589256553407,2.2256861148274805,1.4887002468112098,1.8267417793597158,2.5699360233749515,2.4956513437112213,0.9647611082370854,1.9617926831819592,0.4516242989460399
Tgm1,Protein-glutamine gamma-glutamyltransferase K,8.91558701002441,0.7073782237808801,0.6032937278897196,1.0016897231698307,1.3065228000290594,0.622597856697761,3.40875298723167,3.8941515217491633,0.9769367932988837,0.27975925683889585
Scly,Selenocysteine lyase,0.8770253731111214,0.9635539260288312,0.5415769205233607,0.6637737874304739,0.7506562357556464,0.36733240832007424,0.7940520732211045,0.18198823160636876,0.5939208105020649,0.16410132633891114
Sart3,Squamous cell carcinoma antigen recognized by T-cells 3,0.4954414805831173,0.11551571565072809,0.3581409380724954,0.2674112723340276,0.6575243635267983,0.5647972434917506,0.32303271143544693,0.15707819156514385,0.49657762645085884,0.16640811897640734
Selenok,Selenoprotein K,,,,1.59295060600739,1.5978087224404312,,,,1.5953796642239104,0.0024290582165206187
Aldh9a1,4-trimethylaminobutyraldehyde dehydrogenase,8.767606718998847,6.560865616416847,4.746109629708963,10.890893734487495,7.568451761171206,6.926476969684376,6.691527321708219,1.6443669644605872,8.461940821781026,1.7374103520920767
Mtor,Serine/threonine-protein kinase mTOR,0.664468481855882,0.7696545019101662,0.5538067062464251,0.48239820018675006,0.6937169357271088,0.4964242316389303,0.6626432300041577,0.0881289448534199,0.5575131225175963,0.09648071116094725
Cd2ap,CD2-associated protein,0.03221838689829647,0.04720643287804815,0.17712687754717493,0.12827752080007726,0.12635863065213887,0.2300306004692226,0.0855172324411732,0.0650661493553982,0.1615555839738129,0.04842548535557791
Higd1a,"HIG1 domain family member 1A, mitochondrial",0.6693380290137072,0.6425924957284964,1.1360023530853072,0.26735177640408875,0.7908500890650472,0.5829678275041354,0.8159776259425037,0.22655492398797691,0.5470565643244237,0.21522056121893424
Txnrd2,"Isoform 2 of Thioredoxin reductase 2, mitochondrial",0.8409577055581839,,,0.7295609274659666,0.7844369179645612,0.7837011650364394,0.8409577055581839,0.0,0.7658996701556556,0.025697126924922778
Bag3,BAG family molecular chaperone regulator 3,0.5078242829314016,0.26690606488096547,0.4940895388187858,0.519779231340363,0.7033818613119065,0.36336721104783104,0.42293996221038427,0.11047501568474044,0.5288427679000335,0.1389582704022488
Cul3,Cullin-3,0.3380065237527237,0.0966879352597864,0.33462512257922816,0.1434229817273531,0.1659100265279567,0.23383029146488105,0.25643986053057943,0.1129701042732628,0.18105443324006362,0.03843076202289524
Pnkp,Bifunctional polynucleotide phosphatase/kinase,0.816516219977299,0.8945982446785009,1.0408264970855352,0.7828999007464479,0.9791269767593044,0.8016244679563437,0.9173136539137783,0.09297228069569277,0.8545504484873653,0.08841996720770108
Auh,"Methylglutaconyl-CoA hydratase, mitochondrial",1.4265154619825366,0.8544144497413491,1.0289194744661987,1.2976659862963624,0.7158438074187787,0.5071776926969688,1.103283128730028,0.2394053144195016,0.84022916213737,0.33448639526969565
Hic2,Isoform 2 of Hypermethylated in cancer 2 protein,0.6121437424617003,0.5376637098237812,,1.3223212676211873,0.45565862507879007,,0.5749037261427408,0.03724001631895957,0.8889899463499886,0.4333313212711986
Sigirr,Single Ig IL-1-related receptor,0.7084280132651858,0.7324333671205772,0.838287216664813,0.8136787893553706,0.5275026020942655,0.8150130606040003,0.7597161990168586,0.05641582440005642,0.7187314840178788,0.13522033631880884
Nt5c,"5'(3')-deoxyribonucleotidase, cytosolic type",0.26013616695653713,0.007180743978114022,0.11409591655793881,0.15084446914433502,0.24746641676713702,0.05363009759534037,0.12713760916419667,0.10367955701125568,0.1506469945022708,0.07913346912945389
Mink1,Isoform 1 of Misshapen-like kinase 1,,,,,,,,,,
Reep6,Isoform 2 of Receptor expression-enhancing protein 6,,1.2650242780513543,,0.8315031013626212,0.5762969615607226,,1.2650242780513543,0.0,0.7039000314616719,0.12760306990094927
Arpc3,Actin-related protein 2/3 complex subunit 3,3.7813911175230612,3.633441666030099,2.516329043705726,3.456420248758232,2.769155610015441,3.2942270650708103,3.310387275752962,0.5647233050859236,3.1732676412814946,0.29332184549756635
Arl6ip4,ADP-ribosylation factor-like protein 6-interacting protein 4,1.065583997481125,0.8769528634555152,1.1222709265771538,1.0897569100307523,1.2486494354806494,0.9911068877050021,1.0216025958379313,0.10486820551312015,1.109837744405468,0.10609577720337246
Cdc42ep4,Cdc42 effector protein 4,,,,0.02179595602740444,1.4210893154109243,,,,0.7214426357191643,0.69964667969176
Usp14,Ubiquitin carboxyl-terminal hydrolase 14,0.3138105257429459,0.5864843517190179,0.20487961647636052,1.0707500598916002,0.9241415908017927,0.6345900356165949,0.36839149797944143,0.16049892084292547,0.8764938954366626,0.18122107833453865
Qtrt1,Queuine tRNA-ribosyltransferase catalytic subunit 1,0.5620783827668085,1.0188692324465372,,0.21549445203683268,0.9399500411432677,0.9761002306657824,0.7904738076066729,0.2283954248398643,0.7105149079486276,0.35034330580062883
Gkap1,G kinase-anchoring protein 1,1.0849274129777586,,,1.0673036887056666,1.2070478252817989,,1.0849274129777586,0.0,1.1371757569937326,0.06987206828806614
Dnaja4,DnaJ homolog subfamily A member 4,0.9636401296309868,0.9681930788976586,,0.7048570997878851,0.7076890705049497,,0.9659166042643227,0.002276474633335912,0.7062730851464174,0.001415985358532268
Znf207,Isoform 2 of BUB3-interacting and GLEBS motif-containing protein ZNF207,,1.018972773214179,1.0077929683441065,0.8610582052041756,0.8425072526127293,,1.0133828707791426,0.005589902435036209,0.8517827289084525,0.009275476295723173
Stard10,START domain-containing protein 10,2.7597475905206785,2.322530563660047,1.7983509722627498,4.121398376575064,2.8718120733283574,2.5182231951184786,2.293543042147825,0.39302338497177797,3.1704778816739663,0.6877226254896862
Edf1,Endothelial differentiation-related factor 1,3.3940432995484233,4.688323683909015,4.468963316947406,3.1617030254520158,2.4201072276242805,4.099179413897562,4.183776766801615,0.565561051595784,3.2269965556579527,0.6870314332906947
Txnrd1,"Isoform 2 of Thioredoxin reductase 1, cytoplasmic",2.567737382857879,3.092077169980581,3.5033208375620037,2.8151960809171768,2.1541998482256157,3.386234001295751,3.0543784634668216,0.38287943666697855,2.7852099768128475,0.503422561679767
Myo18a,Isoform 1 of Unconventional myosin-XVIIIa,0.6536710824720513,0.4081784401960339,0.4576488621059477,0.31384894383903994,0.4249414241595062,0.5401971246862194,0.5064994615913444,0.1060076888893038,0.4263291642282552,0.09241146793943081
KRT84,"Keratin, type II cuticular Hb4",,,0.26048487785430885,0.40850012084908877,,1.4333419226266646,0.26048487785430885,0.0,0.9209210217378767,0.5124209008887879
Glrx,Glutaredoxin-1,,0.9054723001878894,0.9726096573790419,0.9409418593304977,,1.0285255848690233,0.9390409787834657,0.03356867859557627,0.9847337220997605,0.043791862769262835
Rhoa,Transforming protein RhoA,3.110822304926022,4.304221884550191,2.325958277879667,3.4900025035448037,3.6898051890443586,3.335542670986701,3.24700082245196,0.8133429640874915,3.5051167878586207,0.1450214101845591
Fam89b,Isoform 2 of Leucine repeat adapter protein 25,,,,,,,,,,
Acsl4,Isoform Short of Long-chain-fatty-acid--CoA ligase 4,0.9539319659441005,,0.7449723933559744,0.9880574033011068,1.196319720670632,0.8003558991344759,0.8494521796500374,0.10447978629406302,0.9949110077020715,0.16172418065200372
Psma6,Proteasome subunit alpha type-6,2.9502262600482894,1.6208119347861505,0.338933560131985,1.9400038455946897,3.0801885094347607,1.3785956481147363,1.636657251655475,1.0661146582205445,2.1329293343813958,0.7079405575759917
Prep,Prolyl endopeptidase,2.703865190215037,4.492753340591261,2.71605206271293,5.546535523252976,3.73152834448224,3.73549445020343,3.304223531173076,0.8404322145467933,4.337852772646215,0.8546693029897162
