Gene,Description,endo_K_I_normalized_values,endo_K_II_normalized_values,endo_C_I_normalized_values,endo_C_II_normalized_values,endo_C_III_normalized_values,average_K,st_deviation_K,average_C,st_deviation_C
Nup210,Nuclear pore membrane glycoprotein 210,0.3452917998479901,0.11935648620589744,0.6641907768377238,0.4279628246553845,0.49884365474736814,0.23232414302694376,0.11296765682104631,0.5303324187468256,0.09897665732122744
Casr,Isoform B of Extracellular calcium-sensing receptor,1.8311206160185973,2.3890299992041246,2.796646846763098,2.396996565749756,0.05203030381570463,2.110075307611361,0.27895469159276365,1.7485579054428528,1.2106704792773806
Tomm40,Mitochondrial import receptor subunit TOM40 homolog,2.1644771150151385,1.6491826603904327,2.1043517435350205,2.3153030345343213,0.5809111096875094,1.9068298877027856,0.2576472273123529,1.6668552959189504,0.7726927778882401
Clic4,Chloride intracellular channel protein 4,3.5326174520364577,3.851949669844357,1.5590781128262072,4.177669565026711,0.893416666218395,3.6922835609404077,0.15966610890394972,2.2100547813571043,1.4176053148558652
Add3,Isoform 1 of Gamma-adducin,18.313149866944695,11.775701408664672,14.035152673281681,18.077830842915876,8.420426467718817,15.044425637804682,3.2687242291400116,13.511136661305459,3.959992373908854
Add1,Isoform 2 of Alpha-adducin,0.14133019956850704,0.016118652946205195,0.009647535524520101,0.2872067463784651,0.6222887674697575,0.07872442625735612,0.06260577331115093,0.30638101645758087,0.2504769573495663
Pcnx1,Isoform 2 of Pecanex-like protein 1,0.5905714844506006,0.3204887190587808,,0.9999414237197196,9.196861984330706,0.45553010175469066,0.1350413826959099,5.098401704025213,4.098460280305493
Bhlha15,Class A basic helix-loop-helix protein 15,0.6979981128763649,0.9866960382296571,0.9351822519930689,0.48365336433337486,,0.842347075553011,0.1443489626766461,0.7094178081632219,0.22576444382984703
Ggcx,Vitamin K-dependent gamma-carboxylase,0.8972673919614922,0.7611401579693854,0.6550171507769937,0.7641941798529601,0.6321118827360479,0.8292037749654388,0.0680636169960534,0.6837744044553339,0.05762909006315228
Golga5,Golgin subfamily A member 5,1.0318423651949558,1.3824311357217816,1.2034386389632241,1.4595210225926984,0.07723810217757346,1.2071367504583685,0.1752943852634129,0.9133992545778321,0.6004268766962578
Rdh11,Retinol dehydrogenase 11,0.03771069779565407,0.3127505758147787,0.7335396908927149,0.28767015933300033,0.7987586135397925,0.1752306368052164,0.13751993900956233,0.6066561545885025,0.22712320569046346
Ndrg3,Protein NDRG3,0.7179091703231881,0.49312753762858974,0.17008717918880892,0.39281855159743506,0.8376732549558875,0.6055183539758889,0.1123908163472992,0.46685966191404377,0.2775240009467158
Maged1,Melanoma-associated antigen D1,0.6024134996118193,1.2171876760897238,1.037542210608876,1.1074964449751135,0.1729813960744118,0.9098005878507716,0.3073870882389522,0.7726733505528004,0.42500684616134826
Dnajc7,DnaJ homolog subfamily C member 7,0.009853177839058161,0.14441391275803012,0.1884464578192949,0.2146510080931557,,0.07713354529854413,0.06728036745948597,0.2015487329562253,0.013102275136930408
Dnajb12,DnaJ homolog subfamily B member 12,1.1998845738262782,0.5977265397473541,1.0320801440060694,0.9712188979931015,,0.8988055567868162,0.30107901703946205,1.0016495209995855,0.03043062300648397
Dnajb2,DnaJ homolog subfamily B member 2,0.23324107282281992,0.2378205823384811,0.5418922314277385,0.37708173398818473,0.6591277970317244,0.23553082758065053,0.002289754757830595,0.5260339208158825,0.11568955565416343
Dnajb9,DnaJ homolog subfamily B member 9,6.340938467637256,5.561565504425433,2.6818937981243205,6.9491367616600925,1.1890436702983191,5.951251986031345,0.3896864816059118,3.6066914100275778,2.4407793936261264
Dnaja2,DnaJ homolog subfamily A member 2,0.5928342996360159,0.48096489178701385,0.041433598880819614,0.30174587395427477,0.27410688393660104,0.5368995957115148,0.055934703924501006,0.20576211892389848,0.11674437978466942
Dnajb1,DnaJ homolog subfamily B member 1,0.6047774167748061,0.7868608792364338,0.7676993645777704,0.704695612390982,,0.69581914800562,0.09104173123081383,0.7361974884843763,0.03150187609339422
Rnf11,RING finger protein 11,0.871386084323807,0.47496669760165167,1.1263175934500382,0.940542779453577,,0.6731763909627293,0.1982096933610777,1.0334301864518076,0.09288740699823061
Acot2,"Acyl-coenzyme A thioesterase 2, mitochondrial",0.3424489481741067,0.7685954510433276,0.03744583601627426,0.7195315549318334,0.12923119129577076,0.5555221996087172,0.21307325143461045,0.29540286074795946,0.30223611055324984
Pclo,Isoform 2 of Protein piccolo,0.3078521233199443,0.5221357657798746,0.1241686675635626,0.24239402307642005,0.5975197211000487,0.41499394454990945,0.10714182122996516,0.32136080391334376,0.20115022467107413
Eif2ak4,Isoform 2 of eIF-2-alpha kinase GCN2,1.0426687727596269,0.6657388059721311,0.8422711964783781,0.7180387052338879,,0.8542037893658789,0.1884649833937479,0.780154950856133,0.0621162456222451
Tollip,Toll-interacting protein,5.028892056562054,4.686603959211856,4.318841769170988,4.959411407879205,2.5125458031748393,4.857748007886954,0.17114404867509903,3.9302663267416773,1.036027984730035
Nagk,N-acetyl-D-glucosamine kinase,3.616957911161778,3.6177849635787247,3.6914704747578213,4.974628425522093,1.5515731156330586,3.6173714373702515,0.0004135262084734581,3.4058906719709907,1.4119711473585905
Nfu1,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial",0.652578771609273,1.281722310539741,0.34471241529030844,1.227486867014632,0.7540580402574024,0.967150541074507,0.314571769465234,0.775419107520781,0.3607075496393793
Dcun1d1,DCN1-like protein 1,0.9528441685483812,0.8699032280596575,0.7378958224783255,0.9593802419518979,,0.9113736983040193,0.041470470244361846,0.8486380322151117,0.11074220973678617
Iigp1,Interferon-inducible GTPase 1,0.8508591204263886,1.2764292498769225,,,,1.0636441851516556,0.21278506472526698,,
Vps29,Vacuolar protein sorting-associated protein 29,0.8305801027569915,1.2794846514166018,0.8622017222611009,1.1944422625922138,0.7125793501951937,1.0550323770867966,0.2244522743298052,0.9230744450161694,0.20137375344972533
Actr10,Actin-related protein 10,0.06350400423302942,0.19307795253304952,0.16309181394535463,0.33411814157593234,1.0013424187401676,0.12829097838303946,0.06478697415001006,0.49951745808715153,0.3616478208943993
Dctn5,Dynactin subunit 5,0.44105525316529903,0.6068702048817902,1.0181684796899892,0.6168232714466302,,0.5239627290235447,0.0829074758582456,0.8174958755683097,0.20067260412167953
Slc25a10,Mitochondrial dicarboxylate carrier,0.04564151073881429,1.0695797253706332,0.43037486628634736,0.34662242422109807,,0.5576106180547238,0.5119691073159095,0.3884986452537227,0.041876221032624644
Eif3i,Eukaryotic translation initiation factor 3 subunit I,3.0230379971817194,3.2970581900262697,2.3324604904800434,3.43886337026558,0.9395768772027457,3.1600480936039945,0.13701009642227513,2.2369669126494562,1.0225613302411238
Copg1,Coatomer subunit gamma-1,26.71238781291274,30.851460370035312,35.119867402862376,36.315818242376615,14.12867399778277,28.781924091474025,2.0695362785612854,28.521453214340585,10.18893664013629
Tsnax,Translin-associated protein X,0.011353259315357843,0.18702097508855792,0.09913100346265936,0.056264199208050675,0.5029653414289564,0.09918711720195789,0.08783385788660003,0.21945351469988883,0.2012355297459346
Ppie,Peptidyl-prolyl cis-trans isomerase E,0.6703756082898185,0.6339971562713106,0.6451438744276438,0.6169623344906379,,0.6521863822805645,0.018189226009253934,0.6310531044591408,0.014090769968502947
Ecsit,"Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial",0.6246150860802627,0.7600004178569022,0.8518026274346774,0.7111978642849707,,0.6923077519685825,0.06769266588831974,0.781500245859824,0.07030238157485336
Serinc1,Serine incorporator 1,1.0450701571260668,1.090964933395646,1.2592186767134608,1.3625115472786498,,1.0680175452608562,0.02294738813478958,1.3108651119960553,0.051646435282594494
Ubqln2,Ubiquilin-2,5.727326607134877,5.4827782313905615,6.722873477549596,5.811193110190634,1.8769960354855102,5.605052419262719,0.12227418787215782,4.803687541075247,2.102686004412021
Fbxo6,F-box only protein 6,0.9185180930909627,0.6051923677728572,1.1193909905845438,1.0901171064613306,,0.76185523043191,0.15666286265905272,1.1047540485229372,0.014636942061606595
Afdn,Isoform 1 of Afadin,0.10231486146395331,0.13965636404472398,0.04733975245543945,0.283335834973015,0.6989986752350126,0.12098561275433864,0.018670751290385333,0.34322475422115567,0.2693880099980833
Macroh2a1,Isoform 2 of Core histone macro-H2A.1,24.687335592466933,22.014195891492836,16.505313116663316,21.55862884942142,13.279361247127598,23.350765741979885,1.3365698504870487,17.11443440440411,3.407329312426599
Numb,Isoform 2 of Protein numb homolog,0.6231363464667917,0.636702195421935,0.7233490447213865,0.3777443881707527,,0.6299192709443633,0.006782924477571617,0.5505467164460696,0.1728023282753169
Srr,Isoform 2 of Serine racemase,1.1586310588333648,1.1420060831820298,1.0708437766228718,1.2545623153105103,,1.1503185710076973,0.008312487825667514,1.162703045966691,0.09185926934381927
Myo15a,Isoform 2 of Unconventional myosin-XV,0.34921778504428175,0.7256539969561957,1.3971605087148313,0.572886130932742,,0.5374358910002387,0.18821810595595695,0.9850233198237867,0.41213718889104467
Mvk,Mevalonate kinase,1.0528828591707224,0.7793655356407592,1.1389588846160472,0.9154579101481869,,0.9161241974057408,0.13675866176498164,1.027208397382117,0.11175048723393016
Zranb2,Isoform 2 of Zinc finger Ran-binding domain-containing protein 2,0.16237701454186282,0.6226740840988362,0.9904242009766175,0.11998116659565806,1.721688490975803,0.3925255493203495,0.23014853477848668,0.9440312861826928,0.6547166385292486
Amfr,Isoform 2 of E3 ubiquitin-protein ligase AMFR,0.41507306444511927,0.440886483418119,0.33815146705532867,0.16665968058644512,1.1866585358339394,0.4279797739316191,0.012906709486499857,0.5638232278252377,0.4459411200919489
Nubp2,Cytosolic Fe-S cluster assembly factor NUBP2,0.8555574397716829,0.7187644219281741,0.30676536638434715,0.8016819134975184,,0.7871609308499286,0.06839650892175436,0.5542236399409328,0.24745827355658562
Gyg1,Glycogenin-1,0.33702828493493875,0.7818114149829855,0.4131623477955897,0.5413610568050908,4.017275981947205,0.5594198499589621,0.22239156502402335,1.6572664621826287,1.6695992387960443
Bcam,Basal cell adhesion molecule,0.20951949033728468,0.006359481053597902,0.06857856739574403,0.4716775319347964,0.8818692145449316,0.10793948569544129,0.10158000464184339,0.47404177129182407,0.3320287250684686
Prkab1,5'-AMP-activated protein kinase subunit beta-1,,,1.293579176847215,1.2634416677697557,,,,1.2785104223084853,0.015068754538729578
Tk2,"Thymidine kinase 2, mitochondrial",0.7407855742600822,0.9880092243681752,0.7362984745510944,0.631490035153066,,0.8643973993141287,0.1236118250540465,0.6838942548520802,0.05240421969901421
Spint1,Kunitz-type protease inhibitor 1,0.09615409776510252,0.4372372293148218,0.4899473011376104,0.4105116852559584,1.0434960592031557,0.26669566353996216,0.17054156577485963,0.6479850151989082,0.281542470111375
Hgfac,Hepatocyte growth factor activator,0.5562455789124724,0.5853672709863096,,0.4788350158573343,0.7746841763204004,0.5708064249493909,0.014560846036918595,0.6267595960888673,0.14792458023153307
Tbl2,Transducin beta-like protein 2,1.5657868868865976,1.8380001545716427,1.0921282597933977,2.1307064105393447,0.6161069220804436,1.7018935207291201,0.13610663384252253,1.2796471974710621,0.632389867408184
Pex14,Peroxisomal membrane protein PEX14,0.9037416397585311,0.5768972230487388,0.6699532623855978,0.712440870395468,1.3287030457858144,0.740319431403635,0.16342220835489613,0.9036990595222933,0.3010233550889504
Clcn2,Chloride channel protein 2,,,,,,,,,
Nek3,Serine/threonine-protein kinase Nek3,1.403653213759996,1.4012359711406068,1.3003948432929624,1.4273640864322474,,1.4024445924503013,0.0012086213096945686,1.363879464862605,0.06348462156964252
Znf346,Zinc finger protein 346,0.2588993953761903,0.07961546187396625,0.2072887470555369,0.07715551589479222,,0.16925742862507825,0.08964196675111202,0.14222213147516455,0.06506661558037234
Plod3,Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3,0.17609279768202912,0.00013279350707032472,0.01606400313079296,0.5257778261671365,1.0411937359986423,0.08811279559454972,0.0879800020874794,0.5276785217655239,0.41850961899359446
Plod1,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",0.8569529359249648,0.02094027895312334,1.1222172852138625,1.1494494141134948,0.15049296026047349,0.43894660743904407,0.41800632848592073,0.8073865531959438,0.46462694106193403
Acox1,Isoform 2 of Peroxisomal acyl-coenzyme A oxidase 1,0.9272527941952852,0.8110703041582161,0.8705830614096304,0.8723371531796074,0.8519214080359294,0.8691615491767506,0.05809124501853452,0.8649472075417224,0.009238426960553133
Emcn,Isoform 2 of Endomucin,0.9249425715279499,2.465216998312549,3.09558539357726,2.4446973435149624,0.24903327365615074,1.6950797849202495,0.7701372133922996,1.929772003582791,1.2178056282059238
Krt71,"Keratin, type II cytoskeletal 71",2.5547440021464203,1.5743657361589554,0.72854373277487,0.34115227891009525,2.299492491286822,2.064554869152688,0.49018913299373246,1.123062834323929,0.8467617090887056
Atp2b2,Plasma membrane calcium-transporting ATPase 2,0.3905080026038432,0.08031218514106148,0.8622727436725124,0.40185535339589595,0.19885455997410117,0.23541009387245235,0.15509790873139087,0.4876608856808365,0.27755223369479026
Pcm1,Isoform 2 of Pericentriolar material 1 protein,0.04136073406492649,0.7681372249149307,0.6459467251653405,0.4692348067127809,,0.4047489794899286,0.36338824542500214,0.5575907659390607,0.08835595922627978
Akap8l,A-kinase anchor protein 8-like,0.9481874794291459,0.8630281009652052,0.9616241247870577,1.0141267619539533,1.581147660193135,0.9056077901971755,0.042579689231970363,1.1856328489780485,0.2804913618934324
Rab9a,Ras-related protein Rab-9A,0.6388496837886972,0.9634256581666724,0.9143465038775741,0.7785736866200333,,0.8011376709776847,0.16228798718898757,0.8464600952488037,0.06788640862877038
Slc35a2,UDP-galactose translocator,0.00013168744977822984,0.7435110585563592,0.7673473454081652,0.7391142942481103,1.0478931639877138,0.3718213730030687,0.3716896855532905,0.851451601214663,0.13938254788648013
Galk1,Galactokinase,0.7510767360611381,0.38792179312312,0.3534411417772645,0.27905181039062754,0.3603723132431018,0.5694992645921291,0.18157747146900907,0.3309550884703313,0.03681008006000984
Syt5,Synaptotagmin-5,0.28650771170201855,0.44765248966136134,0.5242844470909989,0.45988449455246844,2.350850338722211,0.36708010068168995,0.0805723889796714,1.1116730934552261,0.8766249758257884
Syt7,Isoform 4 of Synaptotagmin-7,0.902276357752831,0.7190025649508536,1.1263813339478772,1.0462223274020357,,0.8106394613518423,0.09163689640098871,1.0863018306749566,0.04007950327292076
Esd,S-formylglutathione hydrolase,8.932415621903752,8.077291398442226,4.727706671494606,7.703106577272607,6.850217591059867,8.504853510172989,0.4275621117307633,6.427010279942359,1.251020775463892
Smap,Small acidic protein,0.08457290871408998,0.06552129020754993,0.2982070425286615,0.27537373259823067,0.6112810413855799,0.07504709946081996,0.009525809253270026,0.3949539388374907,0.15325012557522516
Dstn,Destrin,12.564282421492615,14.069296698142566,15.003054245731485,12.82739908980897,5.73449064033242,13.31678955981759,0.7525071383249751,11.188314658624291,3.9573994959860554
Sec11a,Signal peptidase complex catalytic subunit SEC11A,5.596403114484651,6.384016955783215,3.385762466045428,6.307875647629661,2.594634775154275,5.9902100351339325,0.3938069206492823,4.096090962943122,1.5969688734984042
Uchl1,Ubiquitin carboxyl-terminal hydrolase isozyme L1,0.49203783694782804,0.8760574457629265,0.18076086846997116,0.27838534723693215,0.7745477876326903,0.6840476413553773,0.19200980440754925,0.4112313344465312,0.25997662533448157
Sytl4,Synaptotagmin-like protein 4,12.365016370873999,11.10523761494717,9.343206826376543,11.230989874526616,4.643218293786809,11.735126992910583,0.6298893779634147,8.40580499822999,2.769924817338326
Tmed2,Transmembrane emp24 domain-containing protein 2,39.31044356241229,38.47564730858989,49.15512360163392,55.81548995000298,19.793402337826322,38.893045435501094,0.4173981269111984,41.58800529648774,15.649146059085599
Morf4l2,Mortality factor 4-like protein 2,0.192825259929786,0.31112465211421014,0.13779925286125277,0.1524784539051572,0.656371562102821,0.25197495602199804,0.05914969609221207,0.31554975628974363,0.24107190797780245
Arpc1a,Actin-related protein 2/3 complex subunit 1A,2.3651254590582016,2.5486152160289204,2.727384881117959,3.1472335896575117,2.8397280344037905,2.456870337543561,0.0917448784853594,2.904782168393087,0.17746786521772628
Ptges3,Prostaglandin E synthase 3,0.4829115398476878,0.5842863141329565,0.6312145766490053,1.1728920294983098,0.1039879876237901,0.5335989269903222,0.05068738714263435,0.636031531257035,0.43639154053265294
